bgg_id,title,year_published,game_weight,avg_rating,min_players,max_players,num_owned,num_want,num_wish,mfg_playtime,com_min_playtime,com_max_playtime,mfg_age_rec,num_user_ratings
44163,Power Grid: Factory Manager,2009,3,6.8,2,5,6926,168,931,60,60,60,12,5863
44338,Ninja Burger: Secret Ninja Death Touch Edition,2009,2,6.3,3,6,462,6,30,30,30,30,12,163
44558,Beer & Pretzels,2009,1,6,2,5,334,11,39,15,15,15,6,262
44614,Who Would Win,2009,1,6.2,3,99,526,16,60,15,15,15,12,303
44715,Pega o Pinguim!,2009,2,6.3,2,4,47,0,3,60,60,60,8,36
44890,"Picket Duty: Kamikaze Attacks against U.S. Destroyers Okinawa, 1945",2013,3,7.1,1,1,668,59,204,480,60,480,0,173
45020,Agricola Express,2009,2,6.2,1,4,227,14,107,20,20,20,8,112
45134,Arcana,2009,2,6.1,2,4,3567,54,334,60,60,60,13,1867
45315,Dungeon Lords,2009,4,7.4,2,4,14823,486,3073,90,90,90,12,13136
45319,Alcazar,2009,3,6,2,5,644,23,106,60,60,60,10,291
45358,Alhambra: Big Box,2009,2,7.5,2,6,8889,234,1090,60,60,60,8,4344
45437,Trivial Pursuit: Best of Genus,2008,3,5.4,2,36,124,2,7,90,90,90,12,43
45748,Carcassonne: Wheel of Fortune,2009,2,7,2,5,2939,95,336,30,30,30,8,1146
45986,Stronghold,2009,4,7.1,2,4,5099,356,1733,120,120,120,10,3396
46007,A Brief History of the World,2009,3,6.9,3,6,853,70,251,180,90,180,10,919
46147,Ð¡Ð²Ð¸Ð½Ñ‚ÑƒÑ,2006,1,5.4,2,8,261,1,7,30,30,30,6,220
46158,Time's Up! Academy,2009,1,7.3,4,12,1026,12,58,30,30,30,12,495
46213,Telestrations,2009,1,7.4,4,8,19981,186,1894,30,30,30,12,13917
46255,Campaign Manager 2008,2009,2,6.7,2,2,3043,53,273,45,30,45,13,2632
46323,Warlords of Europe,2010,3,6.8,2,4,516,59,228,240,180,240,12,287
46362,High Noon Saloon,2011,2,6.2,2,6,1009,11,78,45,45,45,10,339
46369,Old Town: Solo,2007,2,6.2,1,1,271,2,11,10,10,10,10,81
46396,Ubongo 3D,2009,2,7.1,2,4,1981,82,326,30,30,30,10,1609
46410,Schinderhannes,2009,3,6.4,1,4,352,15,56,45,45,45,9,177
46422,Nostra City,2009,3,6.4,3,5,694,11,83,60,60,60,12,384
46530,The Red Dragon Inn: Gambling? I'm In!,2010,2,6.2,2,10,1265,30,150,5,5,5,13,259
46586,Ratuki,2009,1,5.3,2,5,1022,1,13,15,15,15,8,248
46614,Nonaga,2017,2,6.8,2,2,219,6,51,20,5,20,8,126
46669,1914: Offensive A  outrance,2013,4,8,2,4,706,30,120,17280,17280,17280,0,121
46743,Pirate Code,2009,1,5.2,2,4,461,3,18,15,15,15,8,136
46744,Race 3000,2009,1,4.8,2,4,531,1,10,20,20,20,7,189
46745,Lava Dragon,2009,1,5.1,2,4,692,2,16,25,15,25,7,250
46746,Monster 4,2009,1,5.1,2,4,476,0,10,15,15,15,7,141
46747,Magikus,2009,1,4.7,2,4,656,1,8,10,10,10,6,189
46748,Robo Champ,2009,1,4.6,2,3,513,1,10,10,10,10,6,182
46782,Rush n' Crush,2009,2,6.3,3,6,1818,20,206,60,60,60,12,824
46800,TensA£o Total,2009,1,5.7,2,6,89,8,17,15,15,15,8,71
46807,Infinite City,2009,2,6.2,2,6,1872,53,288,45,45,45,10,1766
46925,KA¡men ZbranÄ› PapA­r,2007,2,6.2,2,4,100,9,20,45,45,45,10,64
46957,Square Shooters,2010,1,5.7,2,6,726,3,24,15,15,15,8,206
46991,A€ la charge: Normands et Byzantins,2009,2,7,2,2,170,3,7,0,0,0,0,33
47046,Gambit 7,2008,1,6.7,3,21,673,16,83,15,15,15,7,600
47055,High Frontier,2010,4,7.4,2,5,2452,164,891,180,180,180,12,1530
47082,"Win, Lose, or Banana",2009,1,5.4,3,3,1134,8,73,1,1,1,4,858
47125,El Erudito,2008,2,6.7,2,4,146,0,8,60,60,60,15,88
47130,Shootin' Ladders: Frag Fest,2009,2,5.9,3,8,425,10,39,60,60,60,13,159
47158,Elemental Clash: The Basic Set,2009,2,6.4,2,2,90,5,55,30,30,30,10,50
47170,The Tower of Mystery,2009,2,4.9,2,8,109,3,13,30,30,30,8,47
47185,Warhammer: Invasion,2009,3,7.2,2,2,7729,80,611,45,45,45,13,5772
47218,Yikerz!,2009,1,6.1,1,4,616,5,43,15,15,15,14,336
47258,Soul Hunters,2009,2,5.4,2,4,130,5,13,60,60,60,10,64
47408,Acqua Dolce,2009,2,5.9,2,5,181,8,26,15,15,15,6,113
47410,Catan Dice Game Deluxe Edition,2009,1,6.6,1,4,290,6,26,30,30,30,7,75
47414,City of Guilds,2009,2,6.6,1,4,88,3,80,30,30,30,8,46
47462,Killer Bunnies and the Quest for the Magic Carrot: Remix,2009,2,5.6,2,8,492,1,21,45,45,45,13,221
47475,Ex illis,2009,3,6.5,2,2,65,1,8,60,60,60,8,43
47484,Strange Aeons,2009,3,8.2,2,2,114,12,50,45,45,45,0,39
48154,Take a Chance,2009,1,5.6,2,5,95,0,1,30,30,30,8,32
48726,Alien Frontiers,2010,3,7.4,2,4,14857,836,3945,90,90,90,13,14464
48863,The BattleTech Compendium,1990,4,7.5,2,6,319,2,10,120,120,120,8,87
48867,BourrA,2010,2,5.8,2,8,111,2,14,30,30,30,13,48
48979,Wazabi,2008,1,5.9,2,6,2453,11,100,20,20,20,8,1290
49010,Clue: Carnival The Case of the Missing Prizes,2009,1,4.7,2,5,254,0,8,20,20,20,5,83
49038,Battleground Fantasy Warfare: Umenzi Tribesmen,2007,2,7.4,2,2,229,9,8,60,60,60,12,34
49050,Battleground Fantasy Warfare: Monsters & Mercenaries,2008,3,7.4,2,2,268,14,20,60,60,60,12,43
49096,Battleground Historical Warfare: Second Punic War 218-201 BC,2009,3,6.9,2,2,250,11,29,90,90,90,12,46
49261,Kraby,2009,2,6.2,2,4,326,6,19,30,30,30,7,227
49276,"Battle for Moscow: Operation Typhoon, 1941",2009,2,6.9,2,2,946,17,114,50,50,50,12,366
49391,Battleground Fantasy Warfare: High Elves,2007,2,7.3,2,2,244,13,19,60,60,60,12,42
49392,Battleground Fantasy Warfare: Lizardmen,2007,3,7.4,2,2,282,12,17,60,60,60,12,50
49394,Battleground Fantasy Warfare: Dwarves of Runegard,2006,2,7.4,2,2,310,7,17,60,60,60,12,47
49396,Battleground Fantasy Warfare: Elves of Ravenwood,2006,3,7.1,2,2,322,8,13,60,60,60,12,62
49397,Battleground Fantasy Warfare: Men of Hawkshold,2005,3,6.9,2,2,393,13,16,60,60,60,12,61
49399,Battleground Fantasy Warfare: Undead Army,2005,3,7.2,2,2,371,11,21,60,60,60,12,55
49400,Battleground Fantasy Warfare: Orc Army,2005,3,7.1,2,2,377,10,13,60,60,60,12,63
49435,Penny Arcade: The Card Game,2009,2,5.6,2,2,723,6,38,30,30,30,13,229
49454,Chicago Gangsters,2009,1,5.5,3,5,253,0,6,60,60,60,12,79
50356,The Bugman's Game,2009,2,6,2,6,92,1,11,30,30,30,14,48
50381,Cards Against Humanity,2009,1,5.9,4,30,42003,66,1180,30,30,30,17,24441
50444,Pop to the Shops,0,0,4.2,2,4,60,0,3,0,0,0,5,37
50458,Billy Biber,2009,1,5.3,1,4,347,5,8,10,10,10,4,147
50560,Sherwood Showdown,2009,2,6.4,2,2,132,7,28,20,20,20,8,49
50719,RisiKo! Prestige,1998,2,6.4,3,6,356,0,10,90,90,90,14,200
50750,Belfort,2011,3,7.2,2,5,7346,367,1477,120,120,120,12,6074
50764,Black Cross / Blue Sky,2010,3,7.1,1,6,170,41,111,60,60,60,10,72
50768,Ninjato,2011,3,7.2,2,4,2802,164,869,60,60,60,12,2637
50849,Le Boomb!,2009,1,4.5,2,16,754,4,21,15,5,15,6,352
50862,Caligula,2009,3,6,2,5,499,4,36,60,60,60,14,229
50912,NichtLustig: Labor Chaos,2009,1,5.4,3,6,477,1,5,30,30,30,8,219
50995,The Toast of the Town,2009,1,5.8,2,2,181,1,9,30,30,30,0,35
51008,Mr. Bacon's Big Adventure,2009,1,3.6,2,4,122,1,11,30,20,30,8,46
51067,Monopoly: The Nightmare Before Christmas,2009,2,5.9,2,6,453,2,25,90,90,90,8,109
51195,Adaptoid,2009,2,6.9,2,2,157,23,124,20,20,20,8,141
51197,Hippos & Crocodiles,2009,1,6.3,2,2,96,12,46,10,10,10,6,105
51199,Epic Solitaire Notebook Adventures,2009,3,7.3,1,1,105,5,96,60,60,60,0,35
51250,Gauss,2009,2,7,2,2,98,8,40,15,15,15,10,63
51367,Mad Arena,2009,0,5.7,2,7,113,0,1,30,30,30,10,38
51401,Pentalath,2009,2,6.7,2,2,51,4,14,20,20,20,8,45
51429,L'Art de la Guerre,2008,3,7.7,2,4,89,2,10,120,120,120,14,34
51505,Seinfeld Trivia Game,2009,1,5.1,2,4,119,0,4,60,60,60,12,32
51512,Super WHY ABC Letter Game,2009,1,4.5,2,4,138,1,1,45,45,45,3,32
51624,Know It or Blow It,2009,3,6.1,4,0,138,0,4,45,45,45,10,58
52276,Captain Pirate,2009,1,5.5,4,7,82,4,25,0,0,0,8,48
52328,Malifaux,2009,3,7.5,2,2,747,21,96,120,90,120,0,418
52332,Sherlock Deluxe,2009,1,6.5,2,5,146,1,21,15,15,15,5,52
52461,Legacy: The Testament of Duke de Crecy,2013,3,7.2,1,4,5259,184,962,60,60,60,8,4113
52568,Mali PowstaÅ„cy: Warszawa 1944,2009,2,6.6,2,4,440,35,123,30,30,30,8,342
52626,Family Alias,2011,2,6,3,8,138,1,4,45,45,45,7,54
52825,De Kolonisten van de Lage Landen,2009,2,6.4,3,5,677,5,20,75,75,75,10,221
52827,ZoxSo,2009,3,6.7,2,2,101,2,21,15,15,15,8,53
53093,Heroes of Normandie,2014,3,7.5,2,2,4548,170,857,60,30,60,14,1999
53103,Aladdin's Dragons,2009,2,6.4,2,5,543,23,76,30,30,30,10,225
53168,Triumvirate,2009,2,6.7,2,2,1015,107,337,30,20,30,12,767
53279,Wo war's?,2009,1,5.5,1,5,201,0,13,30,30,30,7,79
53317,Pictureka! Card Game,2008,1,5.1,2,20,1827,2,14,15,15,15,6,547
53373,Kazaam Dice,2009,1,5,2,4,89,1,9,15,15,15,6,49
53376,7,2009,3,5,2,7,198,17,85,120,120,120,15,148
53557,Colorio,2004,1,4.8,2,5,136,0,11,15,15,15,8,79
53624,Empires in America: The French and Indian War,2009,2,7.2,1,1,374,32,122,25,25,25,12,171
53723,Der HeidelBA„R,2009,1,6.5,3,6,185,0,9,20,20,20,10,97
53804,Cir*Kis,2009,2,5.3,2,4,887,2,29,30,15,30,8,336
53840,Adventure of D,2010,2,6.6,1,4,291,53,172,30,30,30,0,116
53953,Thunderstone,2009,3,6.9,1,5,10787,198,1436,60,60,60,12,10244
54043,Jaipur,2009,1,7.5,2,2,60800,901,6431,30,30,30,12,40723
54073,Fish Stix,2009,2,6,2,4,191,1,15,20,20,20,6,85
54137,Battle Sheep,2010,1,6.6,2,4,5292,114,660,15,15,15,7,4232
54138,Imperial 2030,2009,4,7.7,2,6,6809,557,1938,180,120,180,12,5963
54201,The d6 Shooters,2009,2,6.5,1,1,258,6,122,25,25,25,10,167
54221,Push Fight,2008,3,7.5,2,2,215,48,165,15,5,15,6,146
54239,Mindflex,2009,1,4.8,1,4,200,2,16,30,15,30,8,108
54300,Bravery in the Sand,2009,2,7.3,2,2,378,10,24,60,60,60,0,86
54307,Chronicle,2009,2,6.8,3,6,2988,53,291,30,30,30,12,1797
54361,Heroscape Master Set:  Battle for the Underdark,2010,2,7.5,2,2,2512,161,290,60,60,60,8,1030
54372,Erosion,2009,2,6.2,2,5,382,61,173,30,30,30,10,240
54395,Difference,2009,1,5.5,2,6,510,5,22,20,20,20,6,232
54433,Nanuk,2009,2,6.2,5,8,998,32,141,45,45,45,0,671
54457,The Arduous Beginning,2009,2,7,1,2,184,9,33,120,120,120,12,74
54501,Die Insel der steinernen WAchter,2009,3,6.7,2,4,123,6,21,120,120,120,12,49
54507,Savannah Tails,2009,2,6.3,2,5,720,31,91,30,30,30,8,529
54541,Warzoo,2015,2,6.6,2,4,222,1,7,30,15,30,8,89
54559,Bacchus,2009,1,4.8,3,5,461,0,5,30,20,30,10,101
54604,High School Drama: Varsity Edition,2010,1,5.8,2,5,72,6,23,60,60,60,12,34
54625,Space Hulk (Third Edition),2009,3,7.5,2,2,9717,382,1547,60,60,60,12,6817
54643,Skyline 3000,2009,2,6.3,2,4,1439,21,101,60,60,60,10,596
54707,Fantom StarA Prahy,0,2,6.1,2,6,120,0,6,45,45,45,10,65
54735,Lemming Mafia,2009,1,6.2,3,6,1634,13,91,20,20,20,8,1031
54743,Scene It? 80s,2009,1,5.5,2,12,190,0,5,30,30,30,13,52
54745,Scene It? The Simpsons Deluxe Edition,2009,1,5.6,2,12,622,1,9,30,30,30,13,154
54986,duck! duck! SAFARI!,2009,2,6,2,5,227,3,25,60,15,60,6,91
54998,Cyclades,2009,3,7.5,2,5,20891,1062,5936,90,60,90,13,18742
55031,Grand Slam,2014,1,6.2,2,4,174,9,31,30,30,30,8,107
55131,Murus Gallicus,2009,3,7.2,2,2,92,11,50,20,20,20,10,107
55158,Luna Llena: Full Moon,2009,3,6.3,2,7,466,26,132,90,90,90,14,218
55165,Bisikle,2009,2,6.6,1,4,658,57,171,30,30,30,5,512
55222,Clue: The Office,2009,2,5.8,3,6,440,8,29,45,45,45,9,143
55250,El Bazar,2007,1,6.8,3,8,60,3,15,30,30,30,6,64
55253,Atlantis,2009,2,6.5,2,4,2313,61,256,45,45,45,10,1903
55279,Ergo,2009,4,5.5,2,4,423,20,130,45,30,45,12,204
55315,Maus au Chocolat,2009,1,6,2,6,416,7,17,30,30,30,8,233
55427,Mr. Jack in New York,2009,3,7.2,2,2,4583,227,996,30,30,30,14,3097
55492,MegaCorps,2009,2,5.6,3,6,659,3,51,75,75,75,13,264
55597,Chaos Marauders (Second Edition),2009,2,5.5,2,4,1898,8,68,30,30,30,13,835
55600,Shipyard,2009,3,7.4,2,4,4590,424,1525,120,120,120,11,3815
55601,Sneaks & Snitches,2010,1,6.3,2,5,1221,40,196,20,20,20,9,927
55670,Macao,2009,3,7.4,2,4,6630,813,2337,100,50,100,12,7089
55679,Panzer General: Allied Assault,2010,2,6.4,1,2,897,10,111,60,60,60,10,348
55686,Double Series,1996,1,6.4,2,10,108,1,2,0,0,0,0,37
55690,Kingdom Death: Monster,2015,4,8.6,1,4,10613,762,5987,180,60,180,17,8012
55697,Power Struggle,2009,3,7,3,5,3261,59,376,105,105,105,12,2224
55705,Callisto: The Game,2009,2,6.2,2,4,962,12,57,20,20,20,7,650
55706,Ren Faire,2009,1,5.2,2,4,379,5,23,60,60,60,13,109
55756,Anno Domini: Europa,2009,1,6.8,2,8,259,0,11,30,30,30,10,95
55763,Mister X,2009,2,6.6,2,6,661,38,111,60,60,60,10,349
55781,Warriors of Japan: A Country Aflame 1335-1339,2016,2,6.8,1,2,543,28,171,150,150,150,10,109
55820,Santa Timea,2009,2,5.3,2,5,142,0,9,30,30,30,10,69
55828,"Mees, kes teadis ussisAµnu",2009,1,6.1,2,5,111,1,6,60,60,60,9,88
55829,Axis & Allies Pacific 1940,2009,4,7.5,2,4,3867,72,392,360,360,360,12,1694
55833,Tarantel Tango,2009,1,6.1,2,5,1328,11,60,20,20,20,7,570
55834,Mosaix,2009,1,6.6,1,4,779,35,121,20,20,20,8,639
55835,Ligretto Dice,2009,1,5.8,2,4,712,5,46,20,20,20,8,395
55841,Schwarzes Gold,2009,2,6.4,2,4,101,2,8,25,25,25,8,58
55842,Namibia,2010,3,6.2,3,4,172,32,65,120,120,120,12,121
55863,The Three Musketeers: The Queen's Pendants,2009,2,6.8,2,5,758,36,120,45,45,45,8,457
55896,Koplopers & Dwarsliggers,2009,2,6.2,2,4,108,6,23,75,75,75,10,89
55911,Albion,2009,3,6.1,2,4,692,11,74,60,60,60,10,367
55952,Greed Incorporated,2009,4,7,3,5,989,305,683,240,180,240,14,914
55999,Les Nettoyeurs,2009,2,7.3,1,2,159,6,10,90,90,90,7,35
56022,Dice of the Living Dead,2009,1,6.1,1,1,214,6,98,15,15,15,8,102
56128,Zombiaki II: Attack on Moscow,2010,2,6.1,2,2,971,6,38,30,30,30,8,627
56195,Galaktico,2009,3,6.5,2,3,56,5,37,40,40,40,10,46
56197,Bezzerwizzer +,2009,2,5.7,2,99,202,4,16,60,60,60,8,94
56208,The Lash of the Turk,2011,3,6.7,2,2,270,4,24,360,360,360,14,35
56241,Coral Sea: Campaign Commander Series,2010,3,7.2,2,2,325,35,96,180,180,180,10,116
56244,HonfoglalA³,2015,2,5.8,2,10,130,0,3,0,0,0,6,59
56246,Goblins,2009,2,5.2,2,6,265,2,11,50,50,50,10,116
56294,Jungle Speed: Rabbids,2008,1,6.5,2,10,684,8,32,15,15,15,8,296
56320,Spearpoint 1943,2010,2,6.9,2,2,536,16,104,30,30,30,13,232
56342,Chez Cthulhu,2010,2,5.9,2,5,1174,10,59,60,45,60,12,374
56406,Activity Club-Edition,2002,1,5.7,3,16,299,0,7,45,45,45,18,134
56409,Activity Travel,2004,1,5.5,3,16,79,0,0,45,45,45,12,33
56410,Activity kompakt,1992,1,6,3,16,300,0,2,60,60,60,12,103
56604,Veto! Szlachecka Gra Karciana 2 edycja (2ed),2007,3,6.7,2,2,122,0,10,30,30,30,10,88
56641,NUTS! Second Edition: Europe 1944,2009,3,7.5,1,0,118,3,30,30,30,30,10,46
56685,Insula,2009,3,6.2,2,5,194,28,108,60,60,60,8,104
56690,Multiplayer Pentago,2009,2,6.3,2,4,383,7,28,30,3,30,6,169
56692,Parade,2007,1,7,2,6,9266,258,1334,45,45,45,12,6296
56707,Colonia,2009,3,6.6,3,6,1585,57,218,120,120,120,12,1181
56758,BasketBoss,2009,2,6.5,2,5,651,54,118,50,50,50,10,592
56759,Tricky Trek,2009,1,5.8,2,5,142,4,16,15,15,15,8,93
56786,Kuhhandel Master,2009,2,6.7,2,6,2739,27,130,60,60,60,10,1188
56796,Let's Catch the Lion!,2008,2,6.7,2,2,791,23,131,15,15,15,4,561
56835,Train of Thought,2011,1,6,2,7,742,9,67,20,20,20,10,422
56843,Fish! Fish!! Fish!,2009,2,5.7,2,5,112,1,8,45,45,45,8,52
56880,El Paso,2009,2,6.2,2,5,398,11,41,45,45,45,10,288
56885,The Werewolves of Miller's Hollow: The Village,2009,2,6.9,8,18,1720,17,138,30,30,30,8,761
56886,By Fire and Sword,2009,3,8.1,2,2,99,3,18,60,60,60,10,55
56889,Kajko i Kokosz: Wielki WyÅ›cig,2009,1,5.6,3,5,49,0,3,30,30,30,6,54
56931,Arena: Roma II,2009,2,6.9,2,2,2853,180,679,45,30,45,8,2064
56933,Penguin Party,2008,1,6.4,2,6,1613,39,126,15,15,15,6,1118
56943,SeidenstraAŸe,2009,3,6.5,2,5,150,3,19,60,60,60,12,80
56995,The Twelve Doctors: Doctor Who Card Game,2009,2,7.7,2,2,296,28,123,30,30,30,9,146
57037,Kingpin,2009,2,6.2,2,2,209,6,43,30,30,30,15,172
57052,Black Stories: Real Crime Edition,2009,1,5.7,2,15,1494,7,37,20,20,20,12,519
57073,The Fires of Midway,2010,3,7.3,1,4,635,65,213,60,60,60,0,286
57129,Pop N' Drop Penguins,2008,1,4.6,2,4,53,1,3,30,30,30,4,31
57139,Infection Express,2009,2,6.2,1,2,292,20,209,20,20,20,8,147
57141,"Codeword Cromwell: The German Invasion of England, 8 June 1940",2014,3,8,1,1,412,103,306,120,120,120,10,132
57163,Gonzaga,2009,2,6.6,2,4,1091,24,135,60,30,60,8,837
57183,Jurassic Wars,2009,1,6.1,2,5,51,2,5,25,25,25,8,38
57201,Greedy Kingdoms,2009,2,6.6,2,2,175,20,71,20,20,20,10,110
57215,Googly Eyes,2008,1,4.8,4,12,373,1,8,45,45,45,9,112
57239,Locale,2009,1,5,3,8,155,0,5,90,90,90,8,39
57276,Crazy Dancing,2009,1,5.5,6,24,235,0,14,30,30,30,8,58
57310,Hau La,2009,1,6.1,2,4,75,11,29,15,15,15,8,73
57349,Vampires of the Night,2009,1,6.3,2,4,388,21,59,20,20,20,6,171
57368,The King Commands,2010,1,5.9,2,6,558,9,42,30,30,30,10,269
57390,Catacombs,2010,2,7.1,2,5,3454,320,1419,60,30,60,12,2917
57409,Shashki,1680,2,6.4,2,2,35,0,3,30,30,30,6,33
57422,Climate-Poker,2009,2,4.8,2,4,76,3,14,30,30,30,12,42
57458,Darwinci,2009,2,5.8,3,5,173,4,20,60,60,60,9,115
57660,Time's Up! EdiciA³n Azul,2006,1,7.3,4,12,1840,9,80,45,45,45,12,1217
57691,800 Heroes: Defense of Sihang Warehouse,2009,2,6.9,1,2,219,5,14,30,30,30,10,61
57702,Monopoly: Family Game Night Championship Edition,2009,2,5.3,2,6,161,0,2,180,180,180,8,49
57759,Filipino Fruit Market,2009,2,6.4,3,5,363,54,105,30,30,30,10,257
57767,Unter Geiern,2009,2,5.9,2,6,104,2,7,30,30,30,10,36
57803,Forlorn: Hope,2010,2,6.7,1,2,398,70,228,40,40,40,13,135
57834,Counter-Attack! Arras,2009,2,6.1,2,2,289,3,16,180,180,180,0,48
57865,X610Z,2009,3,6.9,2,6,67,2,14,30,30,30,12,36
57925,Havana,2009,2,6.8,2,4,3910,112,473,45,30,45,10,3029
57937,The Doomsday Project: Episode 1 The Battle for Germany,2021,4,8.2,1,2,138,18,104,600,120,600,12,31
57998,BoÅe Igrzysko,2010,4,7.6,3,4,242,46,125,120,120,120,12,267
58003,Kenta,2009,2,6.4,3,5,58,1,5,45,45,45,12,41
58099,Granada,2009,2,7,2,6,854,40,149,60,45,60,8,494
58110,Horse Fever,2009,2,7,2,6,2078,107,397,90,90,90,10,1586
58139,Donna Leon: GefAhrliches Spiel,2009,2,5.5,2,4,98,2,7,60,60,60,10,46
58192,Nelly,2009,1,5.5,2,4,105,7,14,25,25,25,6,56
58253,Appletters,2009,1,5.3,2,6,604,5,19,10,10,10,5,193
58281,Summoner Wars,2009,2,7.2,2,4,5809,199,1569,60,30,60,9,6312
58329,Langfinger,2009,2,6.2,2,5,511,14,50,30,20,30,8,496
58339,Amos Daragon,2008,2,4.7,3,4,133,0,1,30,30,30,9,41
58374,Chelsea,2009,2,5.5,3,6,90,1,3,40,40,40,8,62
58375,Eine gegen Eine,2009,1,5,4,4,55,9,20,20,20,20,10,40
58396,20000 Mijlen onder zee,2009,2,5.1,2,5,118,0,3,60,60,60,0,36
58421,Egizia,2009,3,7.4,2,4,4262,376,1225,90,90,90,12,5220
58565,Panic Tower!,2009,1,6,2,8,243,2,24,20,20,20,8,164
58601,Advanced Squad Leader: Starter Kit Expansion Pack #1,2011,4,8.3,2,2,1309,53,146,480,120,480,14,315
58602,Cable Car,2009,2,6.7,2,6,1901,78,273,45,30,45,8,1211
58624,Storm Over Dien Bien Phu,2014,3,7.5,1,2,586,25,108,180,180,180,0,179
58625,Storm Over Normandy,2015,2,7.2,2,2,457,31,69,180,180,180,0,108
58672,Hit the Hat,2010,1,5.5,2,4,83,0,3,20,20,20,4,54
58696,Bugs,2010,1,5.7,3,6,388,1,19,30,30,30,10,141
58698,Pickles to Penguins,2009,1,4.6,2,4,261,2,8,0,0,0,6,71
58707,Truth Be Told,2009,1,5.9,3,8,306,2,10,35,35,35,12,96
58713,LAbeck,2009,2,5.3,3,5,290,1,6,30,30,30,8,109
58782,Bluffer,1993,1,7.1,2,10,217,1,12,20,20,20,12,90
58798,Cardcassonne,2009,2,6.3,2,5,2372,39,147,45,30,45,8,1219
58861,Pajaggle Boards,2009,2,5.9,1,4,99,0,9,7,7,7,3,33
58886,Alba Longa,2011,3,6.1,2,5,773,12,104,90,90,90,12,421
58936,Wars of the Roses: Lancaster vs. York,2010,3,7.4,2,4,1820,143,522,180,180,180,13,1461
59008,Canadian Crucible: Brigade Fortress at Norrey,2013,4,7.8,2,2,463,16,80,720,240,720,12,91
59031,In their Quiet fields,1988,4,7.6,2,0,175,0,11,360,360,360,12,31
59060,PsychoPet: The Nutty Pet Clinic,2009,2,5.5,2,6,109,0,12,30,30,30,8,70
59061,Drakon,2001,1,6,2,6,337,4,15,20,20,20,10,142
59149,Bunny Bunny Moose Moose,2009,2,6.1,3,6,1847,63,302,20,20,20,9,995
59161,Sitting Ducks Deluxe,2009,1,6.1,3,6,465,5,29,40,40,40,10,230
59223,Diego Drachenzahn,2009,1,6.1,2,4,556,16,62,15,15,15,5,333
59226,BeugrA³,2009,2,5.9,6,16,72,0,3,60,60,60,12,38
59294,Runewars,2010,4,7.6,2,4,10283,417,2593,240,180,240,14,7914
59308,Volldampf voraus!,2009,2,6,2,4,53,0,3,15,15,15,5,33
59309,Orchard: Memo Game,2009,1,6.3,1,4,132,0,11,15,15,15,3,49
59310,Mucks MAuschen Still,2009,1,5.5,2,4,92,1,6,15,15,15,5,36
59335,Wherewolf,2009,2,7.3,6,33,256,6,34,60,60,60,15,149
59429,Dark Darker Darkest,2013,3,6.3,2,5,2580,68,566,120,120,120,12,942
59576,WeiAŸ Schwarz,2007,3,7.1,2,2,314,6,26,25,25,25,0,130
59602,Upwords Deluxe,2007,2,5.7,2,4,311,3,10,90,45,90,8,116
59650,Hatalom KA¡rtyA¡i KA¡rtyajA¡tAk,1995,4,7.1,2,9,48,1,1,0,0,0,8,35
59753,Priests of Ra,2009,2,6.8,2,5,1680,62,183,60,60,60,12,1213
59936,Battle Merchants,2014,3,6.7,2,4,562,27,153,120,120,120,10,306
59946,Dungeons & Dragons: Castle Ravenloft Board Game,2010,3,7,1,5,15421,339,2110,60,60,60,12,8660
59959,Letters from Whitechapel,2011,3,7.4,2,6,20037,675,4640,90,90,90,14,14326
59960,Dakota,2010,3,5.9,3,5,882,16,93,90,90,90,10,404
60029,A Week In Hell: The Battle of Hue,2010,2,7.1,1,1,554,44,128,240,240,240,12,131
60035,Ants!,2009,2,6,2,6,282,21,105,60,60,60,8,233
60056,Igel A„rgern + Tante Tarantel,2009,1,6.8,2,6,195,13,36,45,45,45,8,109
60126,Take it Higher!,2009,2,6.9,1,6,184,22,54,25,25,25,0,118
60131,Ugg-Tect,2009,1,6.3,2,8,2775,137,570,45,45,45,8,1862
60153,War of the Ring Collector's Edition,2010,4,8.7,2,4,1153,232,722,180,180,180,12,1083
60158,Fast Food,2009,1,6,2,6,146,6,22,15,15,15,7,106
60210,Korruptivity,2009,3,6.2,2,6,77,0,5,60,60,60,12,34
60228,Race for Berlin: The Final Struggle,2010,3,7.1,2,2,375,23,28,180,180,180,0,97
60245,Mummy's Treasure,2009,1,6.5,2,4,313,13,34,10,10,10,5,171
60280,Dresden 20,2009,2,7.3,2,2,140,13,23,90,90,90,12,41
60311,Pairs in Pears,2009,1,5.2,2,4,725,5,12,30,20,30,6,168
60316,Numeri,1998,1,5.9,2,4,340,16,49,30,30,30,7,332
60342,Kleine Magier,2009,1,6.1,2,4,218,6,19,15,15,15,4,111
60435,Rallyman,2009,2,7.2,1,4,3062,203,703,45,45,45,9,2444
60464,Black Stories 5,2009,1,6.1,2,15,340,0,13,20,20,20,12,116
60574,Mausgeflippt,2009,1,6,2,6,236,0,5,15,15,15,6,116
60579,Poo: The Card Game,2009,1,5.6,2,8,3705,7,85,15,5,15,8,1779
60682,Gift Trap mini,2010,1,6.2,3,8,294,4,11,30,30,30,5,67
60697,Atlantic Triangle,2010,2,4.9,2,5,152,1,12,90,90,90,13,88
60815,Black Powder: Second Edition,2009,3,7.3,2,120,372,5,28,360,120,360,12,142
60870,SchAtze des Dunklen Turmes,2009,2,3.5,2,5,61,0,3,60,60,60,8,31
